,userId,movieId,title,predicted_rating
926,253,2686,"Red Violin, The (Violon rouge, Le) (1998)",4.395985365789103
927,145,111,Taxi Driver (1976),3.72780448638955
928,145,588,Aladdin (1992),3.6898873744853686
929,145,590,Dances with Wolves (1990),3.650960741308265
930,145,165,Die Hard: With a Vengeance (1995),3.5107587790058044
931,145,339,While You Were Sleeping (1995),3.395578726779919
932,127,913,"Maltese Falcon, The (1941)",3.538834794284677
933,127,1962,Driving Miss Daisy (1989),3.4810054555003402
934,127,3671,Blazing Saddles (1974),3.3240672254438044
935,127,1302,Field of Dreams (1989),3.1771517610619178
936,127,55276,Michael Clayton (2007),2.986009726655542
937,222,296,Pulp Fiction (1994),4.028805614692581
938,222,48516,"Departed, The (2006)",3.9107550456390556
939,222,2329,American History X (1998),3.8683256872598317
940,222,5225,And Your Mother Too (Y tu mamá también) (2001),3.8021787049635467
941,222,5952,"Lord of the Rings: The Two Towers, The (2002)",3.7899426759842365
942,427,1304,Butch Cassidy and the Sundance Kid (1969),3.689219763162431
943,427,16,Casino (1995),3.667914191507531
944,427,555,True Romance (1993),3.4233014195058025
945,427,2076,Blue Velvet (1986),3.407954148216718
946,427,4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),3.383547247455899
947,582,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.411572801436516
948,582,260,Star Wars: Episode IV - A New Hope (1977),4.262309903612807
949,582,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.24296945900835
950,582,593,"Silence of the Lambs, The (1991)",4.146725898703929
951,582,91630,Mission: Impossible - Ghost Protocol (2011),3.9914505387556236
952,368,1221,"Godfather: Part II, The (1974)",3.8507388498423376
953,368,1262,"Great Escape, The (1963)",3.7404292718451084
954,368,1222,Full Metal Jacket (1987),3.709959753292753
955,368,904,Rear Window (1954),3.70761604470916
956,368,3836,Kelly's Heroes (1970),3.593246223752847
957,567,4226,Memento (2000),3.0752258887526036
958,567,112852,Guardians of the Galaxy (2014),2.8262032257073164
959,567,166291,A Silent Voice (2016),2.8135786026629415
960,567,91500,The Hunger Games (2012),2.7898017670873556
961,567,1203,12 Angry Men (1957),2.768516811123593
962,551,356,Forrest Gump (1994),4.134580126387641
963,551,2028,Saving Private Ryan (1998),4.1144007530360955
964,551,4262,Scarface (1983),4.0685296794905685
965,551,106782,"Wolf of Wall Street, The (2013)",4.045926488371189
966,551,79132,Inception (2010),4.015605117498394
967,28,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3.814372999241449
968,28,1210,Star Wars: Episode VI - Return of the Jedi (1983),3.684373106654826
969,28,475,In the Name of the Father (1993),3.646049401526401
970,28,7090,Hero (Ying xiong) (2002),3.642257745165277
971,28,2329,American History X (1998),3.6408212948284886
972,511,109487,Interstellar (2014),4.503693123071018
973,511,164179,Arrival (2016),4.343476936884372
974,511,91529,"Dark Knight Rises, The (2012)",4.32149553844105
975,511,127202,Me and Earl and the Dying Girl (2015),4.2031153415264635
976,511,134130,The Martian (2015),4.171432527099977
977,378,858,"Godfather, The (1972)",4.4708211709355865
978,378,2959,Fight Club (1999),4.397389695083928
979,378,109487,Interstellar (2014),4.213270507459781
980,378,1193,One Flew Over the Cuckoo's Nest (1975),4.185250004708708
981,378,7153,"Lord of the Rings: The Return of the King, The (2003)",4.0632942037615125
982,9,1270,Back to the Future (1985),3.7216864554491487
983,9,3735,Serpico (1973),3.4644232887522075
984,9,187,Party Girl (1995),3.4570678371396353
985,9,2011,Back to the Future Part II (1989),3.394907847362083
986,9,6001,"King of Comedy, The (1983)",3.1500936444870558
987,232,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.190554422909841
988,232,3275,"Boondock Saints, The (2000)",4.030063422569079
989,232,2762,"Sixth Sense, The (1999)",4.027522510353611
990,232,68358,Star Trek (2009),3.934295071326532
991,232,1961,Rain Man (1988),3.861290940021964
992,100,356,Forrest Gump (1994),4.725947756768059
993,100,1213,Goodfellas (1990),4.600287476310525
994,100,933,To Catch a Thief (1955),4.564514552250746
995,100,2329,American History X (1998),4.489216003673166
996,100,1961,Rain Man (1988),4.314863697529042
997,393,4963,Ocean's Eleven (2001),4.420280606867917
998,393,541,Blade Runner (1982),4.276458900199313
999,393,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.1694034191933556
1000,393,4011,Snatch (2000),4.15272889470726
1001,393,4995,"Beautiful Mind, A (2001)",4.122535953899052
1002,552,296,Pulp Fiction (1994),4.037984069848792
1003,552,914,My Fair Lady (1964),3.7876736625424416
1004,552,902,Breakfast at Tiffany's (1961),3.7858865405068745
1005,552,3108,"Fisher King, The (1991)",3.6840563303455536
1006,552,2005,"Goonies, The (1985)",3.5924775234509307
1007,534,2324,Life Is Beautiful (La Vita è bella) (1997),4.562703925635453
1008,534,593,"Silence of the Lambs, The (1991)",4.51334228026722
1009,534,58559,"Dark Knight, The (2008)",4.439673424587772
1010,534,2571,"Matrix, The (1999)",4.427568236086733
1011,534,6377,Finding Nemo (2003),4.4108021070565355
1012,516,2268,"Few Good Men, A (1992)",3.9587608763818176
1013,516,4322,Eight Men Out (1988),3.7589601827390005
1014,516,4361,Tootsie (1982),3.6742604131116314
1015,516,4321,City Slickers (1991),3.511739816908537
1016,186,1148,Wallace & Gromit: The Wrong Trousers (1993),4.9684886816784175
1017,186,1204,Lawrence of Arabia (1962),4.846209176246713
1018,186,1197,"Princess Bride, The (1987)",4.78297861841421
1019,186,899,Singin' in the Rain (1952),4.765681629583794
1020,186,2571,"Matrix, The (1999)",4.6883018966157275
1021,113,356,Forrest Gump (1994),4.61353258596552
1022,113,1247,"Graduate, The (1967)",4.476756683062751
1023,113,1230,Annie Hall (1977),4.387271015839401
1024,113,1357,Shine (1996),4.317757215039179
1025,113,3468,"Hustler, The (1961)",4.254483072914406
1026,309,1204,Lawrence of Arabia (1962),4.3005764647062374
1027,309,1213,Goodfellas (1990),4.253464831456863
1028,309,2324,Life Is Beautiful (La Vita è bella) (1997),4.234062785241838
1029,309,296,Pulp Fiction (1994),4.217650537436324
1030,309,1104,"Streetcar Named Desire, A (1951)",4.217004466508875
1031,74,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.700458560685515
1032,74,2692,Run Lola Run (Lola rennt) (1998),4.560326808244103
1033,74,4034,Traffic (2000),4.429383124456207
1034,74,2360,"Celebration, The (Festen) (1998)",4.424394948685865
1035,74,4979,"Royal Tenenbaums, The (2001)",4.398585556933826
1036,66,1215,Army of Darkness (1993),4.678659809513908
1037,66,1242,Glory (1989),4.59672114163561
1038,66,2580,Go (1999),4.594250524568942
1039,66,111,Taxi Driver (1976),4.528164561596672
1040,66,608,Fargo (1996),4.526804514524312
1041,342,2599,Election (1999),3.483719511285435
1042,342,5014,I Am Sam (2001),3.446776257017649
1043,342,2706,American Pie (1999),3.281447395746283
1044,342,3016,Creepshow (1982),3.0947627222548904
1045,342,2581,Never Been Kissed (1999),2.884203822395041
1046,208,2278,Ronin (1998),3.3573069604010253
1047,208,2353,Enemy of the State (1998),3.2107768766642897
1048,208,10,GoldenEye (1995),3.197254587513918
1049,41,1213,Goodfellas (1990),3.8126485130743966
1050,41,4262,Scarface (1983),3.8017078983230417
1051,41,3949,Requiem for a Dream (2000),3.79097117716865
1052,41,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",3.748265446085268
1053,41,56367,Juno (2007),3.745181117772982
1054,22,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",3.252212050701987
1055,22,2959,Fight Club (1999),3.213454128432048
1056,22,48516,"Departed, The (2006)",3.1840756184728884
1057,22,3578,Gladiator (2000),3.0813241851978828
1058,22,5418,"Bourne Identity, The (2002)",3.0528759930811424
1059,122,1247,"Graduate, The (1967)",5.0
1060,122,1213,Goodfellas (1990),5.0
1061,122,593,"Silence of the Lambs, The (1991)",5.0
1062,122,1089,Reservoir Dogs (1992),5.0
1063,122,318,"Shawshank Redemption, The (1994)",5.0
1064,83,1246,Dead Poets Society (1989),4.012160278674777
1065,83,923,Citizen Kane (1941),3.817435630794042
1066,83,8874,Shaun of the Dead (2004),3.762715148843808
1067,83,1250,"Bridge on the River Kwai, The (1957)",3.664132019152868
1068,83,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.5850091648729463
1069,268,2019,Seven Samurai (Shichinin no samurai) (1954),3.842157236652337
1070,268,260,Star Wars: Episode IV - A New Hope (1977),3.736984906245761
1071,268,898,"Philadelphia Story, The (1940)",3.7287629650851746
1072,268,2571,"Matrix, The (1999)",3.7179278176705712
1073,268,1222,Full Metal Jacket (1987),3.660404168043097
1074,287,1732,"Big Lebowski, The (1998)",3.532090028355082
1075,287,2174,Beetlejuice (1988),3.311233025198794
1076,287,101,Bottle Rocket (1996),3.1736435786632304
1077,287,2997,Being John Malkovich (1999),3.1625522033026314
1078,287,1059,William Shakespeare's Romeo + Juliet (1996),3.157810536306083
1079,405,1213,Goodfellas (1990),4.614480196192742
1080,405,1252,Chinatown (1974),4.567133057551933
1081,405,1247,"Graduate, The (1967)",4.535990822912287
1082,405,1089,Reservoir Dogs (1992),4.496004962656715
1083,405,2571,"Matrix, The (1999)",4.494461446255307
1084,125,593,"Silence of the Lambs, The (1991)",4.651337677378647
1085,125,7361,Eternal Sunshine of the Spotless Mind (2004),4.582719799775061
1086,125,110,Braveheart (1995),4.501832612417003
1087,125,2318,Happiness (1998),4.460434212597826
1088,125,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.455210943976988
1089,369,6874,Kill Bill: Vol. 1 (2003),3.798813579636815
1090,369,5418,"Bourne Identity, The (2002)",3.774779196474139
1091,369,44191,V for Vendetta (2006),3.747444797933088
1092,369,1225,Amadeus (1984),3.6845894923058182
1093,369,1663,Stripes (1981),3.6743667154185204
1094,164,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.643698145169505
1095,164,110,Braveheart (1995),4.519391381529677
1096,164,3578,Gladiator (2000),4.331448404551596
1097,164,2115,Indiana Jones and the Temple of Doom (1984),4.249482246170295
1098,164,3793,X-Men (2000),4.215794110359064
1099,262,593,"Silence of the Lambs, The (1991)",3.7409256545558582
1100,262,334,Vanya on 42nd Street (1994),3.459297310143016
1101,262,539,Sleepless in Seattle (1993),3.2678627542439034
1102,262,272,"Madness of King George, The (1994)",3.246131204058358
1103,262,339,While You Were Sleeping (1995),3.202367441497661
1104,415,858,"Godfather, The (1972)",4.7386467475883265
1105,415,1276,Cool Hand Luke (1967),4.576137888224536
1106,415,2959,Fight Club (1999),4.546735697764803
1107,415,1197,"Princess Bride, The (1987)",4.534085685525471
1108,415,7361,Eternal Sunshine of the Spotless Mind (2004),4.372017868888315
1109,466,2959,Fight Club (1999),4.504447705305323
1110,466,78499,Toy Story 3 (2010),4.482796144424773
1111,466,2571,"Matrix, The (1999)",4.441549254998504
1112,466,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.380060717793497
1113,466,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),4.316679325485525
1114,45,1213,Goodfellas (1990),4.721634932478418
1115,45,8360,Shrek 2 (2004),4.715799689140482
1116,45,3897,Almost Famous (2000),4.68458753988257
1117,45,457,"Fugitive, The (1993)",4.662802030889349
1118,45,2028,Saving Private Ryan (1998),4.642705678428341
1119,47,2028,Saving Private Ryan (1998),3.508357466190536
1120,47,55247,Into the Wild (2007),3.4995753269895653
1121,47,318,"Shawshank Redemption, The (1994)",3.4952684496271895
1122,47,1203,12 Angry Men (1957),3.4762621507420364
1123,47,150,Apollo 13 (1995),3.3835225521515526
1124,168,2019,Seven Samurai (Shichinin no samurai) (1954),4.874238286926041
1125,168,1086,Dial M for Murder (1954),4.823473038702695
1126,168,1248,Touch of Evil (1958),4.762813446385918
1127,168,913,"Maltese Falcon, The (1941)",4.756518344898052
1128,168,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.746465995364789
1129,462,2959,Fight Club (1999),4.400796710763878
1130,462,1221,"Godfather: Part II, The (1974)",4.366815620790123
1131,462,3504,Network (1976),4.073850856947404
1132,462,31878,Kung Fu Hustle (Gong fu) (2004),4.027331013284087
1133,462,6807,Monty Python's The Meaning of Life (1983),4.024996331783602
1134,244,1215,Army of Darkness (1993),4.62497984352709
1135,244,1228,Raging Bull (1980),4.51020354305437
1136,244,2571,"Matrix, The (1999)",4.475175824672427
1137,244,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.460685608309034
1138,244,1270,Back to the Future (1985),4.339222479753176
1139,515,2959,Fight Club (1999),4.913755305651862
1140,515,79132,Inception (2010),4.89385446787502
1141,515,3147,"Green Mile, The (1999)",4.855602451322993
1142,515,60069,WALL·E (2008),4.827446042503586
1143,515,122916,Thor: Ragnarok (2017),4.540188826797802
1144,19,924,2001: A Space Odyssey (1968),3.6669976676133773
1145,19,1278,Young Frankenstein (1974),3.524106122072461
1146,19,1270,Back to the Future (1985),3.4381791730620375
1147,19,2571,"Matrix, The (1999)",3.3964570006177635
1148,19,1812,Wide Awake (1998),3.388396780385299
1149,301,48516,"Departed, The (2006)",4.124495847169458
1150,301,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",3.9572088143690567
1151,301,1225,Amadeus (1984),3.8879520370160376
1152,301,608,Fargo (1996),3.8175768932332677
1153,301,2858,American Beauty (1999),3.7880394005136533
1154,328,1225,Amadeus (1984),4.319889935631201
1155,328,1208,Apocalypse Now (1979),4.276907977474541
1156,328,1291,Indiana Jones and the Last Crusade (1989),3.8973428888290624
1157,328,924,2001: A Space Odyssey (1968),3.8764149815303
1158,328,953,It's a Wonderful Life (1946),3.8723868272640987
1159,370,1136,Monty Python and the Holy Grail (1975),3.9980696300561545
1160,370,1210,Star Wars: Episode VI - Return of the Jedi (1983),3.852773890232258
1161,370,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),3.8030489603903153
1162,370,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),3.7775351396800243
1163,370,2692,Run Lola Run (Lola rennt) (1998),3.742643841021077
1164,332,1204,Lawrence of Arabia (1962),4.304472839715253
1165,332,527,Schindler's List (1993),4.211641156690009
1166,332,8874,Shaun of the Dead (2004),4.2028588087421195
1167,332,4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.125711780516259
1168,332,1270,Back to the Future (1985),4.08365946747154
1169,275,593,"Silence of the Lambs, The (1991)",4.87152725803783
1170,275,1213,Goodfellas (1990),4.786344728108206
1171,275,2571,"Matrix, The (1999)",4.752492452802879
1172,275,4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",4.738980878085222
1173,275,1228,Raging Bull (1980),4.708087366354853
1174,84,1208,Apocalypse Now (1979),4.467227184357301
1175,84,858,"Godfather, The (1972)",4.454398892751147
1176,84,296,Pulp Fiction (1994),4.378497653878323
1177,84,1235,Harold and Maude (1971),4.276529320947133
1178,84,910,Some Like It Hot (1959),4.254939462236397
1179,255,223,Clerks (1994),3.0603760244622404
1180,255,1663,Stripes (1981),3.020821917635661
1181,255,1079,"Fish Called Wanda, A (1988)",2.8664131522247227
1182,255,1270,Back to the Future (1985),2.852198205227863
1183,255,2907,Superstar (1999),2.6936802334488035
1184,75,912,Casablanca (1942),3.7726524111449056
1185,75,1199,Brazil (1985),3.6913775577223245
1186,75,1266,Unforgiven (1992),3.6553109226745426
1187,75,908,North by Northwest (1959),3.637326771077953
1188,75,260,Star Wars: Episode IV - A New Hope (1977),3.5854730813311027
1189,178,2028,Saving Private Ryan (1998),4.468916227255593
1190,178,527,Schindler's List (1993),4.468531112677218
1191,178,50,"Usual Suspects, The (1995)",4.421863740166501
1192,178,356,Forrest Gump (1994),4.4041113977038515
1193,178,6016,City of God (Cidade de Deus) (2002),4.323190829446026
1194,70,1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),4.5635132279539965
1195,70,1193,One Flew Over the Cuckoo's Nest (1975),4.4469189696264975
1196,70,5995,"Pianist, The (2002)",4.443565219492415
1197,70,1259,Stand by Me (1986),4.387401136944353
1198,70,1288,This Is Spinal Tap (1984),4.323112875509107
1199,42,858,"Godfather, The (1972)",4.727664800969029
1200,42,3104,Midnight Run (1988),4.434385454256688
1201,42,16,Casino (1995),4.374511300764145
1202,42,593,"Silence of the Lambs, The (1991)",4.2703190632414865
1203,42,1784,As Good as It Gets (1997),4.224090411230615
1204,188,898,"Philadelphia Story, The (1940)",4.665848279546204
1205,188,919,"Wizard of Oz, The (1939)",4.531161265218022
1206,188,2918,Ferris Bueller's Day Off (1986),4.35120469050049
1207,188,2565,"King and I, The (1956)",4.341478645733314
1208,188,1950,In the Heat of the Night (1967),4.335340966775478
1209,319,318,"Shawshank Redemption, The (1994)",4.781238765408499
1210,319,912,Casablanca (1942),4.644313285899527
1211,319,112552,Whiplash (2014),4.580294974529701
1212,319,69844,Harry Potter and the Half-Blood Prince (2009),4.2906966890289056
1213,319,106696,Frozen (2013),4.090918759941242
1214,564,1270,Back to the Future (1985),4.343491069819044
1215,564,58998,Forgetting Sarah Marshall (2008),4.206249312953488
1216,564,148626,"Big Short, The (2015)",4.177433036205794
1217,564,106782,"Wolf of Wall Street, The (2013)",4.043363636778119
1218,564,104374,About Time (2013),3.996219562347758
1219,382,527,Schindler's List (1993),4.4887890237192405
1220,382,260,Star Wars: Episode IV - A New Hope (1977),4.327822339632722
1221,382,1265,Groundhog Day (1993),4.2625765103777775
1222,382,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.259787553696089
1223,382,78499,Toy Story 3 (2010),4.251709648649525
1224,472,3100,"River Runs Through It, A (1992)",4.383133215734824
1225,472,2431,Patch Adams (1998),3.6762257901878104
1226,577,318,"Shawshank Redemption, The (1994)",4.485249085611498
1227,577,1203,12 Angry Men (1957),4.354432240909998
1228,577,1225,Amadeus (1984),4.321784273051572
1229,577,1213,Goodfellas (1990),4.278884686681711
1230,577,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.267301701577465
1231,527,527,Schindler's List (1993),4.8995473208059375
1232,527,1206,"Clockwork Orange, A (1971)",4.617386701408088
1233,527,3359,Breaking Away (1979),4.5870830978715285
1234,527,3448,"Good Morning, Vietnam (1987)",4.545887072322813
1235,527,2160,Rosemary's Baby (1968),4.51535332991145
1236,558,1968,"Breakfast Club, The (1985)",4.251173255339688
1237,558,1073,Willy Wonka & the Chocolate Factory (1971),4.019204766310149
1238,558,5387,Enough (2002),3.9892472696696286
1239,558,4164,"Caveman's Valentine, The (2001)",3.950208266754521
1240,558,5081,Birthday Girl (2001),3.8658497717608302
1241,282,3147,"Green Mile, The (1999)",4.599333400721537
1242,282,1222,Full Metal Jacket (1987),4.554221293982861
1243,282,858,"Godfather, The (1972)",4.524056389055841
1244,282,1213,Goodfellas (1990),4.453545267601535
1245,282,1136,Monty Python and the Holy Grail (1975),4.389885530931419
1246,475,109487,Interstellar (2014),4.9551411653607556
1247,475,168252,Logan (2017),4.909130744550316
1248,475,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.873928627198526
1249,475,68358,Star Trek (2009),4.760833862543258
1250,475,364,"Lion King, The (1994)",4.749687347345109
1251,340,457,"Fugitive, The (1993)",4.680441118057698
1252,340,150,Apollo 13 (1995),4.426977556466898
1253,340,454,"Firm, The (1993)",4.1286976430143465
1254,340,316,Stargate (1994),3.9616184213751455
1255,340,288,Natural Born Killers (1994),3.8691731620872485
1256,348,318,"Shawshank Redemption, The (1994)",4.95460302715015
1257,348,58559,"Dark Knight, The (2008)",4.842044049188284
1258,348,1250,"Bridge on the River Kwai, The (1957)",4.80975224567172
1259,348,1208,Apocalypse Now (1979),4.801306596222089
1260,348,296,Pulp Fiction (1994),4.778979484533373
1261,601,2959,Fight Club (1999),4.779852930380199
1262,601,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.704102167414335
1263,601,7361,Eternal Sunshine of the Spotless Mind (2004),4.7002428897910695
1264,601,4226,Memento (2000),4.697875645644162
1265,601,5952,"Lord of the Rings: The Two Towers, The (2002)",4.642717498482877
1266,242,593,"Silence of the Lambs, The (1991)",4.298388238009338
1267,242,337,What's Eating Gilbert Grape (1993),3.95247373308128
1268,242,457,"Fugitive, The (1993)",3.8021728318372534
1269,242,161,Crimson Tide (1995),3.7210320788709423
1270,242,349,Clear and Present Danger (1994),3.595573487771964
1271,115,260,Star Wars: Episode IV - A New Hope (1977),4.400060595667567
1272,115,364,"Lion King, The (1994)",4.288650207343143
1273,115,1222,Full Metal Jacket (1987),4.242686474443996
1274,115,1387,Jaws (1975),4.1054376106170505
1275,115,480,Jurassic Park (1993),4.082035296144473
1276,266,260,Star Wars: Episode IV - A New Hope (1977),4.1896917493430355
1277,266,110,Braveheart (1995),4.151993482019896
1278,266,2797,Big (1988),3.9811564033167732
1279,266,1089,Reservoir Dogs (1992),3.9368619283947752
1280,266,1394,Raising Arizona (1987),3.896878236585658
1281,525,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.162003714443271
1282,525,50,"Usual Suspects, The (1995)",4.05184163244546
1283,525,2248,Say Anything... (1989),4.023864012586544
1284,525,6377,Finding Nemo (2003),3.948457249552216
1285,525,56367,Juno (2007),3.945874621683103
1286,228,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.514336763625774
1287,228,610,Heavy Metal (1981),3.874323589976923
1288,228,3510,Frequency (2000),3.7532231083861443
1289,228,65,Bio-Dome (1996),2.957484297692202
1290,98,1193,One Flew Over the Cuckoo's Nest (1975),4.497668864889813
1291,98,5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),4.320752494996465
1292,98,2324,Life Is Beautiful (La Vita è bella) (1997),4.243489418077745
1293,98,79132,Inception (2010),4.228010947339371
1294,98,164179,Arrival (2016),4.203190060667641
1295,608,296,Pulp Fiction (1994),4.500728289845901
1296,608,2502,Office Space (1999),4.337698388308432
1297,608,2571,"Matrix, The (1999)",4.284082396564081
1298,608,7147,Big Fish (2003),4.280551647032187
1299,608,593,"Silence of the Lambs, The (1991)",4.2587352529744695
1300,279,2329,American History X (1998),4.100512070612624
1301,279,91529,"Dark Knight Rises, The (2012)",4.048777690658068
1302,279,318,"Shawshank Redemption, The (1994)",4.04768165013163
1303,279,1291,Indiana Jones and the Last Crusade (1989),4.026359415374963
1304,279,110,Braveheart (1995),3.956935281488935
1305,506,56782,There Will Be Blood (2007),4.147593422720589
1306,506,112556,Gone Girl (2014),3.775773708934103
1307,506,112852,Guardians of the Galaxy (2014),3.7274613580245504
1308,506,58998,Forgetting Sarah Marshall (2008),3.5645205260198756
1309,506,45447,"Da Vinci Code, The (2006)",3.3902012183704886
1310,128,912,Casablanca (1942),4.67057129211439
1311,128,260,Star Wars: Episode IV - A New Hope (1977),4.564805237325134
1312,128,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),4.5244700701185785
1313,128,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.475174027817759
1314,128,908,North by Northwest (1959),4.3854124915848285
1315,136,431,Carlito's Way (1993),3.994406054022372
1316,136,150,Apollo 13 (1995),3.952387958096026
1317,136,595,Beauty and the Beast (1991),3.7698344810561752
1318,136,353,"Crow, The (1994)",3.7343143349948997
1319,136,198,Strange Days (1995),3.7134726943760032
1320,379,527,Schindler's List (1993),3.860126497354027
1321,379,110,Braveheart (1995),3.7794761266420145
1322,379,296,Pulp Fiction (1994),3.7420738060839653
1323,379,587,Ghost (1990),3.5064080409430467
1324,379,165,Die Hard: With a Vengeance (1995),3.483486368054215
1325,545,1909,"X-Files: Fight the Future, The (1998)",3.52015229516567
1326,545,1876,Deep Impact (1998),2.9620916841684424
1327,545,1367,101 Dalmatians (1996),2.9282375280839226
1328,545,3273,Scream 3 (2000),2.711334951677499
1329,38,527,Schindler's List (1993),4.093807986291566
1330,38,508,Philadelphia (1993),3.787839915734737
1331,38,457,"Fugitive, The (1993)",3.7627217015757886
1332,38,356,Forrest Gump (1994),3.6596507309978774
1333,38,339,While You Were Sleeping (1995),3.6514194581296726
1334,15,296,Pulp Fiction (1994),4.054233328040435
1335,15,6874,Kill Bill: Vol. 1 (2003),3.92354319699017
1336,15,2329,American History X (1998),3.917181468018195
1337,15,134130,The Martian (2015),3.8734504163341263
1338,15,58559,"Dark Knight, The (2008)",3.8476799879775143
1339,486,589,Terminator 2: Judgment Day (1991),4.519002906721161
1340,486,296,Pulp Fiction (1994),4.49829428014378
1341,486,480,Jurassic Park (1993),4.433785131858559
1342,486,474,In the Line of Fire (1993),4.363827308304292
1343,486,555,True Romance (1993),4.281003727812411
1344,265,1270,Back to the Future (1985),4.27281462830449
1345,265,1084,Bonnie and Clyde (1967),3.8659786930472877
1346,265,1653,Gattaca (1997),3.7363721606563263
1347,265,1962,Driving Miss Daisy (1989),3.629310547649438
1348,265,1721,Titanic (1997),3.561435077323117
1349,187,541,Blade Runner (1982),4.58238534547046
1350,187,608,Fargo (1996),4.468964527862292
1351,187,1199,Brazil (1985),4.392387972443647
1352,187,1089,Reservoir Dogs (1992),4.2842117369313115
1353,187,296,Pulp Fiction (1994),4.283075600868976
1354,17,4226,Memento (2000),4.468491709470315
1355,17,7153,"Lord of the Rings: The Return of the King, The (2003)",4.419982809318775
1356,17,1291,Indiana Jones and the Last Crusade (1989),4.373997903048329
1357,17,2502,Office Space (1999),4.346824675652828
1358,17,2858,American Beauty (1999),4.321762548025635
1359,202,1197,"Princess Bride, The (1987)",4.59323865577853
1360,202,1204,Lawrence of Arabia (1962),4.5918950947704245
1361,202,1089,Reservoir Dogs (1992),4.404123380770753
1362,202,1291,Indiana Jones and the Last Crusade (1989),4.3109903020963385
1363,202,1206,"Clockwork Orange, A (1971)",4.277787644553347
1364,221,904,Rear Window (1954),4.715021123105066
1365,221,1219,Psycho (1960),4.709333439549389
1366,221,1104,"Streetcar Named Desire, A (1951)",4.698138221969362
1367,221,3683,Blood Simple (1984),4.642363499120524
1368,221,912,Casablanca (1942),4.617818886211553
1369,562,318,"Shawshank Redemption, The (1994)",4.602912962000496
1370,562,2959,Fight Club (1999),4.570430244691917
1371,562,1,Toy Story (1995),4.49861398601831
1372,562,78499,Toy Story 3 (2010),4.428566768504795
1373,562,5669,Bowling for Columbine (2002),4.38066543527257
1374,43,1356,Star Trek: First Contact (1996),5.0
1375,43,318,"Shawshank Redemption, The (1994)",5.0
1376,43,457,"Fugitive, The (1993)",4.960467732944381
1377,43,539,Sleepless in Seattle (1993),4.954435408436999
1378,43,590,Dances with Wolves (1990),4.835270918308534
1379,592,150,Apollo 13 (1995),4.333012447153104
1380,592,590,Dances with Wolves (1990),4.307261945319139
1381,592,293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),4.300157145327984
1382,592,457,"Fugitive, The (1993)",4.1679041969956865
1383,592,610,Heavy Metal (1981),3.9134205159959827
1384,513,1210,Star Wars: Episode VI - Return of the Jedi (1983),4.328367024844772
1385,513,750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),4.1816687710846665
1386,513,923,Citizen Kane (1941),4.043194944431439
1387,513,32,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),3.9759362665682505
1388,513,2012,Back to the Future Part III (1990),3.6996534454199805
1389,555,2804,"Christmas Story, A (1983)",4.49277986751893
1390,555,1197,"Princess Bride, The (1987)",4.472540342667783
1391,555,2028,Saving Private Ryan (1998),4.463777546585866
1392,555,1249,"Femme Nikita, La (Nikita) (1990)",4.264267663746482
1393,555,1288,This Is Spinal Tap (1984),4.260257373471654
1394,89,2997,Being John Malkovich (1999),4.296923163317892
1395,89,2324,Life Is Beautiful (La Vita è bella) (1997),4.29649089558986
